序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
2478,20:30:44.766,0xB014A31F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 97 E3 71 31 12 8C 01 84 
2479,20:30:44.766,0xB014A320,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E F5 6A 7F 86 09 C3 C2 
2480,20:30:44.766,0xB014A321,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 49 05 26 05 A0 59 A0 
2481,20:30:44.766,0xB014A322,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 16 76 DB 7B DC F0 E6 
2482,20:30:44.766,0xB014A323,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 36 9D 62 D9 A0 A4 A5 
2483,20:30:44.766,0xB014A325,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FF 00 1E B1 86 BC 7C 72 
2484,20:30:44.766,0xB014A326,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 57 C1 2B 1B E1 FE 07 E2 
2485,20:30:44.766,0xB014A327,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F E1 73 86 99 59 FF 00 
2486,20:30:44.766,0xB014A328,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 AB 09 39 F1 0F 8B C2 
2487,20:30:44.766,0xB014A329,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 78 81 F8 E1 41 E5 7C 77 
2488,20:30:44.766,0xB014A32A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C 04 87 33 BE B1 C3 AD 
2489,20:30:44.766,0xB014A32C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 D7 B2 DA 62 58 29 49 
2490,20:30:44.766,0xB014A32D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 21 98 31 3E 1D 5E 77 
2491,20:30:44.766,0xB014A32E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 04 D8 94 DC EB C9 8B 
2492,20:30:44.766,0xB014A32F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 27 2A 9D 4C C5 C5 F4 B8 
2493,20:30:44.766,0xB014A330,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3E C2 FC AB 40 05 25 21 
2494,20:30:44.766,0xB014A331,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AB 42 58 44 B7 DB F1 6A 
2495,20:30:44.766,0xB014A332,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 43 FD 5C ED B1 DA F4 
2496,20:30:44.766,0xB014A334,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 87 F0 69 C0 C6 CB 88 1B 
2497,20:30:44.766,0xB014A335,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE 87 D0 A5 A7 10 66 C3 
2498,20:30:44.766,0xB014A336,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0F C4 42 A4 D8 00 F2 3A 
2499,20:30:44.766,0xB014A337,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 61 39 A5 21 26 52 26 
2500,20:30:44.766,0xB014A338,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 47 FF 00 23 1F 2A 4F CC 
2501,20:30:44.766,0xB014A339,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 29 86 60 A3 EC 3D E8 
2502,20:30:44.766,0xB014A33A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 94 F8 40 75 2F 5C D3 
2503,20:30:44.766,0xB014A33C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 38 87 0C 98 DC 59 9F 
2504,20:30:44.766,0xB014A33D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 2D 60 00 C3 B0 24 72 
2505,20:30:44.766,0xB014A33E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 09 65 37 D2 D2 07 3F 
2506,20:30:44.766,0xB014A33F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 73 61 A3 D8 97 80 53 
2507,20:30:44.766,0xB014A340,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E6 98 12 64 97 3A 9D F9 
2508,20:30:44.766,0xB014A341,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F6 E3 48 71 16 F2 65 98 
2509,20:30:44.766,0xB014A342,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 45 E7 0A 62 3C 26 52 
2510,20:30:44.766,0xB014A344,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 89 D8 B8 3A 7E 3B B0 
2511,20:30:44.766,0xB014A345,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 FF 00 8E E6 8A 88 09 
2512,20:30:44.766,0xB014A346,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 0A 2F D4 FA 7B CB C5 
2513,20:30:44.766,0xB014A347,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 20 09 52 53 9E 18 47 
2514,20:30:44.766,0xB014A348,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 68 7F DF 1D C8 A0 25 
2515,20:30:44.766,0xB014A349,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 85 24 31 68 31 33 63 
2516,20:30:44.766,0xB014A34A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 3C 37 D9 C7 B7 B0 D2 
2517,20:30:44.766,0xB014A34C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 D7 E1 37 97 70 1A F0 
2518,20:30:44.766,0xB014A34D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 26 63 5E 3C EA 6B 2C 
2519,20:30:44.766,0xB014A34E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 60 64 15 28 00 43 90 E5 
2520,20:30:44.766,0xB014A34F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 15 30 12 03 1D AC 4F 7A 
2521,20:30:44.766,0xB014A350,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 89 A5 80 8D F7 6D 68 
2522,20:30:44.766,0xB014A351,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 C4 EB 55 F1 95 31 FA 
2523,20:30:44.766,0xB014A352,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 8E DC EC 75 B4 B7 99 
2524,20:30:44.766,0xB014A354,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D A6 FD 24 3D FA 7D A0 
2525,20:30:44.766,0xB014A355,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 12 53 28 40 80 AE 04 
2526,20:30:44.766,0xB014A356,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 48 8D 1B 4E 1A E9 F9 
2527,20:30:44.766,0xB014A357,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 6A F7 BF 4F D7 1A EC 
2528,20:30:44.766,0xB014A358,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5D 7F B4 1C B3 8A B5 E6 
2529,20:30:44.766,0xB014A359,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 2C B5 15 06 22 40 68 
2530,20:30:44.766,0xB014A35A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B C9 10 F0 ED 7D 3D A9 
2531,20:30:44.766,0xB014A35C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 F2 EF 7A 2E 94 00 40 
2532,20:30:44.766,0xB014A35D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 42 54 89 04 17 21 84 78 
2533,20:30:44.766,0xB014A35E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 B8 25 C3 6E 7F 5E 74 
2534,20:30:44.766,0xB014A35F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 3A 6F 5C 8C 3C A2 F3 
2535,20:30:44.766,0xB014A360,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 ED F9 EC 9A 39 D4 B2 
2536,20:30:44.766,0xB014A361,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 57 1D FF 00 7A 50 2A D5 
2537,20:30:44.766,0xB014A362,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 9B 62 F3 FA 9F C9 A5 
2538,20:30:44.766,0xB014A364,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A CA 54 A9 24 33 71 E2 
2539,20:30:44.766,0xB014A365,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 30 E5 2D 22 D0 5F 89 
2540,20:30:44.766,0xB014A366,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 80 CA D8 C4 DB BF 2A 
2541,20:30:44.766,0xB014A367,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 BF F9 0A 9D 89 07 90 
2542,20:30:44.766,0xB014A368,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 1A BE 1F CB C3 09 F8 
2543,20:30:44.766,0xB014A369,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 04 05 AC 07 49 56 6C 
2544,20:30:44.766,0xB014A36A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 A9 0A 49 20 20 78 0A 
2545,20:30:44.766,0xB014A36C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 60 77 1A E9 02 83 E8 DB 
2546,20:30:44.766,0xB014A36D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 06 1A F1 57 88 8C 20 
2547,20:30:44.766,0xB014A36E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 2F C3 A9 2C 9B 02 64 
2548,20:30:44.766,0xB014A36F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 27 87 EA BD 1F FE 3F 1F 
2549,20:30:44.766,0xB014A370,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 12 03 2D 4A 00 5C EA 
2550,20:30:44.766,0xB014A371,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 7A 18 6B F3 AE C5 C5 
2551,20:30:44.766,0xB014A372,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 BE 27 17 15 4B 50 C3 
2552,20:30:44.766,0xB014A374,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 E5 FA 90 79 F0 D8 5B 
2553,20:30:44.766,0xB014A375,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 BE 2B 0D 29 2A 46 36 
2554,20:30:44.766,0xB014A376,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 9F 78 B8 AC EB C6 C5 
2555,20:30:44.766,0xB014A377,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 8D F2 D3 89 F3 70 FE 
2556,20:30:44.766,0xB014A378,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 02 4C DA 00 E2 C7 F4 
2557,20:30:44.766,0xB014A379,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 B2 53 F5 1B 82 2C 36 
2558,20:30:44.766,0xB014A37A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 24 98 0E 2D 0E 39 D6 
2559,20:30:44.766,0xB014A37C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4C 12 08 06 09 01 C4 B3 
2560,20:30:44.946,0xB014AA63,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 01 2B 49 BE A4 1B E9 
2561,20:30:44.946,0xB014AA64,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 BD E9 B0 13 F1 18 87 
2562,20:30:44.946,0xB014AA65,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 EF 95 09 00 28 0E 27 
2563,20:30:44.946,0xB014AA66,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF 23 92 C0 4C 34 FB D0 
2564,20:30:44.946,0xB014AA68,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FF 00 C6 CD 09 04 00 83 
2565,20:30:44.946,0xB014AA69,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 39 BE 92 23 32 B5 79 
2566,20:30:44.946,0xB014AA6A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 9B D2 83 C8 5E 26 1E 
2567,20:30:44.946,0xB014AA6B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 A6 5E 7C 7C 32 4A B0 
2568,20:30:44.946,0xB014AA6C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 2C 24 00 14 CE 1D EF 
2569,20:30:44.946,0xB014AA6D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 6D F8 7A D7 A0 9C A9 
2570,20:30:44.946,0xB014AA6E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC ED C5 ED CF A4 68 F5 
2571,20:30:44.946,0xB014AA70,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 52 A2 2E 48 23 EA D7 
2572,20:30:44.946,0xB014AA71,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 9D E3 CA E7 DD AC 12 
2573,20:30:44.946,0xB014AA72,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 0C 25 00 84 99 67 D4 
2574,20:30:44.946,0xB014AA73,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 6D 17 15 5F 87 F8 6F 
2575,20:30:44.946,0xB014AA74,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 69 67 A0 F3 8F C3 60 
2576,20:30:44.946,0xB014AA75,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 9B 4F 73 5C 9C 4C 63 
2577,20:30:44.946,0xB014AA76,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 82 92 2C 03 EA 7B 89 
2578,20:30:44.946,0xB014AA78,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 E2 01 0B 76 30 3C 4A 
2579,20:30:44.946,0xB014AA79,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 35 A9 61 E1 E1 E1 61 
2580,20:30:44.946,0xB014AA7A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 0B 82 7A ED E6 FD 28 
2581,20:30:44.946,0xB014AA7B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 75 60 01 88 A0 49 20 
2582,20:30:44.946,0xB014AA7C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 08 22 22 49 D4 B7 52 
2583,20:30:44.946,0xB014AA7D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 92 01 B1 0E ED 60 2D 
2584,20:30:44.946,0xB014AA7E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 6F 51 F1 18 49 C7 29 
2585,20:30:44.946,0xB014AA80,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 D8 06 1B 53 C1 72 E6 
2586,20:30:44.946,0xB014AA81,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 5A 7E FF 00 7A E5 90 
2587,20:30:44.946,0xB014AA82,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 42 C5 F8 0E 06 4E DA D0 
2588,20:30:44.946,0xB014AA83,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 5E 03 8D E1 DA A4 73 
2589,20:30:44.946,0xB014AA84,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 5E 2E 45 A9 F3 14 90 
2590,20:30:44.946,0xB014AA85,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB B8 A4 4A 14 4B C4 49 
2591,20:30:44.946,0xB014AA86,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 73 25 80 6E 5C 65 BC 
2592,20:30:44.946,0xB014AA88,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BE FD 59 BE C6 82 2A 03 
2593,20:30:44.946,0xB014AA89,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 83 A1 DB 7F 78 B5 03 
2594,20:30:44.946,0xB014AA8A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 70 B4 49 15 42 CC 9C 
2595,20:30:44.946,0xB014AA8B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 54 5C 9F FF 00 09 B8 
2596,20:30:44.946,0xB014AA8C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 AE 23 D4 35 50 F8 98 
2597,20:30:44.946,0xB014AA8D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1D 87 AE 83 B6 6A 92 B1 
2598,20:30:44.946,0xB014AA8E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 A3 69 7B 50 38 19 59 
2599,20:30:44.946,0xB014AA90,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 26 E4 76 FB 50 55 82 5D 
2600,20:30:44.946,0xB014AA91,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 6F E8 1C C2 54 97 2C 
2601,20:30:44.946,0xB014AA92,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 07 12 CC 4A 01 00 7D 
2602,20:30:44.946,0xB014AA93,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3C B9 A0 53 06 20 F9 B1 
2603,20:30:44.946,0xB014AA94,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 45 72 4E 64 B9 0C A0 
2604,20:30:44.946,0xB014AA95,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 35 8E 7C 5F BE 21 74 
2605,20:30:44.946,0xB014AA96,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 40 51 04 87 D4 3B B4 
2606,20:30:44.946,0xB014AA98,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC 75 1D 78 DB C8 85 70 
2607,20:30:44.946,0xB014AA99,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 57 88 48 4B EB 04 F9 
2608,20:30:44.946,0xB014AA9A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF EF 59 C1 00 90 01 51 
2609,20:30:44.946,0xB014AA9B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 E9 BF E6 A4 95 00 F9 
2610,20:30:44.946,0xB014AA9C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 EB B3 DB 63 F6 DF 90 
2611,20:30:44.946,0xB014AA9D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 B9 F4 7A 07 28 5A 50 
2612,20:30:44.946,0xB014AA9E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 74 42 82 54 0A BC 4A 
2613,20:30:44.946,0xB014AAA0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 27 0F 09 19 43 96 B1 
2614,20:30:44.946,0xB014AAA1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 13 A9 80 C7 6D E8 94 
2615,20:30:44.946,0xB014AAA2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 6B 10 E3 6E C8 E7 41 
2616,20:30:44.946,0xB014AAA3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CF 6D 9D CF AF 1A 9A 12 
2617,20:30:44.946,0xB014AAA4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 56 20 8B C8 E6 C3 5D 
2618,20:30:44.946,0xB014AAA5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 18 95 11 02 CE FB D0 
2619,20:30:44.946,0xB014AAA6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 63 5A D4 4B 90 C4 10 
2620,20:30:44.946,0xB014AAA8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 49 33 CC 5B 8F 46 E8 
2621,20:30:44.946,0xB014AAA9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AE 1A EE 4B CB F6 38 C3 
2622,20:30:44.946,0xB014AAAA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 16 54 97 5A 98 91 EE 
2623,20:30:44.946,0xB014AAAB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 E4 B7 4F E5 6C 48 C8 
2624,20:30:44.946,0xB014AAAC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 8E 94 07 E1 3E 27 E2 
2625,20:30:44.946,0xB014AAAD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 87 93 18 84 9C 42 43 21 
2626,20:30:44.946,0xB014AAAE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 42 D2 85 0C 47 77 2A 2E 
2627,20:30:44.946,0xB014AAAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 95 6F 87 F8 AC 4C 4C 
2628,20:30:44.946,0xB014AAB1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 08 27 22 B2 98 FF 00 
2629,20:30:44.946,0xB014AAB2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 19 88 77 25 33 00 77 
2630,20:30:44.946,0xB014AAB3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 57 CE AB FF 00 91 FF 00 
2631,20:30:44.946,0xB014AAB4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 BB 98 AF 96 C2 F8 88 
2632,20:30:44.946,0xB014AAB5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE 66 39 81 5E 1E 56 01 
2633,20:30:45.036,0xB014ADA3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 14 C8 4F 07 2F F5 6F 
2634,20:30:45.036,0xB014ADA4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D7 8D 07 B5 F1 3F 15 9F 
2635,20:30:45.036,0xB014ADA6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 E5 71 30 71 F1 BE 17 
2636,20:30:45.036,0xB014ADA7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 28 C0 52 4A 52 E4 85 
2637,20:30:45.036,0xB014ADA8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DA DC EA E8 C5 0F FF 00 
2638,20:30:45.036,0xB014ADA9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 78 B2 BB 68 64 99 DB 
2639,20:30:45.036,0xB014ADAA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 B3 9C 32 42 18 A5 E0 
2640,20:30:45.036,0xB014ADAB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 90 D1 2E 01 6B 1D 77 
2641,20:30:45.036,0xB014ADAC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 5E 21 67 BA 7A C6 E2 
2642,20:30:45.036,0xB014ADAE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 A2 9C C9 CA E1 6E A0 
2643,20:30:45.036,0xB014ADAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 B7 63 FC 3B 60 0C 4C 
2644,20:30:45.036,0xB014ADB0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 89 6D 8E FA BE 87 85 
2645,20:30:45.036,0xB014ADB1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 F3 71 D3 53 CA BC F1 
2646,20:30:45.036,0xB014ADB2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 10 80 24 66 7F A5 7B 
2647,20:30:45.036,0xB014ADB3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B 30 CD CD BD 5B 7A 0F 
2648,20:30:45.036,0xB014ADB4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 66 1F F2 A4 B2 CE 86 
2649,20:30:45.036,0xB014ADB6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 65 67 22 2C 0F 46 76 
2650,20:30:45.036,0xB014ADB7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F C9 B7 3F 79 AA 27 E1 
2651,20:30:45.036,0xB014ADB8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 1B 80 0B F6 1A D5 44 
2652,20:30:45.036,0xB014ADB9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 8C 61 F2 90 12 BC 46 
2653,20:30:45.036,0xB014ADBA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AA 30 58 36 52 1C 3B EC 
2654,20:30:45.036,0xB014ADBB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A FE 0B 03 13 0B 19 59 
2655,20:30:45.036,0xB014ADBC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 82 E9 48 06 CA 9D 45 
2656,20:30:45.036,0xB014ADBE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 90 92 43 00 1E FF 00 
2657,20:30:45.036,0xB014ADBF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD DA 83 3E 16 16 0E 22 
2658,20:30:45.036,0xB014ADC0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D7 4A D8 95 60 A7 0D 38 
2659,20:30:45.036,0xB014ADC1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BA 41 2E E0 01 A3 F1 DB 
2660,20:30:45.036,0xB014ADC2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7F 3B 8D EF 41 9C B2 56 
2661,20:30:45.036,0xB014ADC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AA C3 C5 01 36 50 1A 6A 
2662,20:30:45.036,0xB014ADC4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E9 D6 89 52 BE 66 55 38 
2663,20:30:45.036,0xB014ADC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 E6 2A D3 56 03 D3 89 
2664,20:30:45.036,0xB014ADC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 53 07 B6 D7 DB C8 71 
2665,20:30:45.036,0xB014ADC8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 DC 7A D2 1C 55 05 66 
2666,20:30:45.036,0xB014ADC9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A B6 21 2A 0E 09 32 38 
2667,20:30:45.036,0xB014ADCA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 8C 12 46 9B 0F D5 F4 
2668,20:30:45.036,0xB014ADCB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 CC 04 40 29 36 73 72 
2669,20:30:45.036,0xB014ADCC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E DC 1F 83 5F 95 66 39 
2670,20:30:45.036,0xB014ADCE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 C4 54 D2 A0 92 0A 13 
2671,20:30:45.036,0xB014ADCF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 07 2C 42 81 2E 05 D9 
2672,20:30:45.036,0xB014ADD0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 B8 57 62 62 15 30 29 
2673,20:30:45.036,0xB014ADD1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 5A 3B 1A 54 10 54 14 
2674,20:30:45.036,0xB014ADD2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 60 D1 3F BA EC C5 81 
2675,20:30:45.036,0xB014ADD3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A 2B 20 27 22 0F 88 19 
2676,20:30:45.036,0xB014ADD4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 07 C4 20 27 0D 2C 33 
2677,20:30:45.306,0xB014B84C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 52 FB 70 99 B7 5A 70 
2678,20:30:45.306,0xB014B84E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 F9 81 CB 21 9D 3A CC 
2679,20:30:45.306,0xB014B84F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9E A2 8A 8A 88 01 F2 B6 
2680,20:30:45.306,0xB014B850,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 06 ED 3C 7B B3 FA B1 
