序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
74707,16:56:26.913,0x2AE22D48,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 00 68 73 61 6F 63 34 
74708,16:56:26.913,0x2AE22D4A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A3 0A 86 14 92 0A 64 3E 
74709,16:56:26.913,0x2AE22D4C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5D 2D 96 9A EB 41 54 83 
74710,16:56:26.913,0x2AE22D4E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 CB 11 CD D9 86 B4 E5 
74711,16:56:26.913,0x2AE22D50,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 D2 26 19 84 69 7C F3 
74712,16:56:26.913,0x2AE22D52,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3F D8 A9 24 9B 14 90 D9 
74713,16:56:26.913,0x2AE22D54,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 6E FA E5 54 40 92 A0 
74714,16:56:26.913,0x2AE22D56,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E CC 1E 33 1F DD 68 15 
74715,16:56:26.913,0x2AE22D58,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 5A 71 25 56 00 B2 A5 
74716,16:56:26.913,0x2AE22D5A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 E1 AF 1E 74 6C C5 9F 
74717,16:56:26.913,0x2AE22D5C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 C9 CA F1 04 76 75 B8 
74718,16:56:26.913,0x2AE22D5E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A C4 4B 65 FB 45 A1 A3 
74719,16:56:26.913,0x2AE22D60,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 AC F0 CF 1D F7 D6 81 
74720,16:56:26.913,0x2AE22D62,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 58 91 3C 1A DD B7 CD 
74721,16:56:26.913,0x2AE22D64,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AA 86 44 2B 81 DA 74 35 
74722,16:56:26.913,0x2AE22D66,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 C2 E1 5E 2B 99 63 C3 
74723,16:56:26.913,0x2AE22D68,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 93 E4 06 22 E5 D8 71 
74724,16:56:26.913,0x2AE22D6A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 97 AF 77 60 15 2E 00 
74725,16:56:26.913,0x2AE22D6C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 23 5C E8 81 84 78 4B 
74726,16:56:26.913,0x2AE22D6E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 7D BC E7 F8 6F 41 20 
74727,16:56:26.913,0x2AE22D70,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 C4 B9 E7 16 CF BC EB 
74728,16:56:26.943,0x2AE22D72,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 0B B6 51 DE D4 07 9C 
74729,16:56:26.943,0x2AE22D74,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 34 AC 14 A1 2D 96 20 
74730,16:56:26.943,0x2AE22D76,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7C 8E 9F 06 98 33 48 F1 
74731,16:56:26.943,0x2AE22D78,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 47 01 AD 44 28 85 14 7E 
74732,16:56:26.943,0x2AE22D7A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A1 C9 C5 AB 6B 96 DF DA 
74733,16:56:26.943,0x2AE22D7C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 18 24 09 20 67 9D DB 
74734,16:56:26.943,0x2AE22D7E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D A8 25 C8 7E B9 66 D9 
74735,16:56:26.943,0x2AE22D80,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 26 5B FD 10 E3 7B E7 
74736,16:56:26.943,0x2AE22D82,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 B0 24 80 F0 68 00 04 
74737,16:56:26.943,0x2AE22D84,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 49 89 6F E7 95 38 6C 
74738,16:56:26.943,0x2AE22D86,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE F6 1F D8 DE 86 26 18 
74739,16:56:26.943,0x2AE22D87,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 13 3B BE DC 6D 5B 30 
74740,16:56:26.943,0x2AE22D89,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4F 00 F9 DA 3C A8 09 0D 
74741,16:56:26.943,0x2AE22D8B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 C8 B3 CC CD 00 48 90 
74742,16:56:26.943,0x2AE22D8D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 E4 77 AD 26 F7 ED BC 
74743,16:56:26.943,0x2AE22D90,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BA 52 A4 10 24 BF 9D 03 
74744,16:56:26.943,0x2AE22D92,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B BA 8A 81 99 3D 93 DB 
74745,16:56:26.943,0x2AE22D93,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 9E 59 6D DB 77 9E 18 
74746,16:56:26.943,0x2AE22D96,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 C2 9F 13 C9 57 B7 D7 
74747,16:56:26.943,0x2AE22D98,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 A0 5F 26 7D F4 A0 75 
74748,16:56:26.943,0x2AE22D99,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 1B 12 EE 3A CF 95 BB 
74749,16:56:26.943,0x2AE22D9C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 63 B8 A0 79 C4 8F 3F 
74750,16:56:26.943,0x2AE22D9D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9E B4 0B A9 41 56 19 83 
74751,16:56:26.943,0x2AE22D9F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 E5 41 42 C7 3C 45 37 
74752,16:56:26.943,0x2AE22DA1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 72 37 87 E3 2E 22 82 
74753,16:56:26.943,0x2AE22DA3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 22 08 60 0D C6 A2 0E 
74754,16:56:26.943,0x2AE22DDB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF EB E5 01 DD 98 37 FD 
74755,16:56:26.943,0x2AE22DDD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B B9 E5 DB 6F 90 04 06 
74756,16:56:26.943,0x2AE22DDF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 76 C2 DC BA 7F 28 1F 
74757,16:56:26.943,0x2AE22DE1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 20 94 B0 00 DA 60 45 
74758,16:56:26.943,0x2AE22DE3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB E5 95 60 A2 C4 2A 5F 
74759,16:56:26.943,0x2AE22DE5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D5 F8 B8 1E B9 52 82 BC 
74760,16:56:26.943,0x2AE22DE7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 3C 23 8E 9A 7D 51 65 
74761,16:56:26.943,0x2AE22DE9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 58 39 B1 07 D8 43 77 
74762,16:56:26.943,0x2AE22DEB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 80 C0 C8 C4 1B F1 8D 
74763,16:56:26.943,0x2AE22DED,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 26 F2 FC EE 7D AB 06 
74764,16:56:26.943,0x2AE22DEF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 CB 0C B3 8A 21 41 8C 
74765,16:56:26.943,0x2AE22DF1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B C9 16 61 B6 99 CE 4D 
74766,16:56:26.943,0x2AE22DF3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A 52 CA 20 05 61 40 10 
74767,16:56:26.943,0x2AE22DF5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 E6 77 EE D4 04 24 2C 
74768,16:56:26.943,0x2AE22DF7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 43 8D 5E 41 9F E6 79 
74769,16:56:26.943,0x2AE22DF9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E9 2E 0A 52 08 62 E3 36 
74770,16:56:26.943,0x2AE22DFB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA CC 1B 2B 5F 96 94 8E 
74771,16:56:26.943,0x2AE22DFD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 C2 4B CC 65 B7 7E 94 
74772,16:56:26.943,0x2AE22DFF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 62 12 CE 4D D5 6D 80 
74773,16:56:26.943,0x2AE22E01,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E CF B8 60 E5 94 09 29 
74774,16:56:26.943,0x2AE22E03,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 57 10 C1 F4 06 38 F1 7A 
74775,16:56:26.943,0x2AE22E05,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 80 54 A0 5C B7 11 71 
74776,16:56:26.943,0x2AE22E07,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DD FD 28 39 0C 90 18 93 
74777,16:56:26.943,0x2AE22E09,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 7F A4 5B D3 5A 24 46 
74778,16:56:26.943,0x2AE22E0B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 B1 7F D8 E9 C4 E5 9D 
74779,16:56:26.943,0x2AE22E0D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 68 14 00 4B 82 12 0D 
74780,16:56:26.943,0x2AE22E0F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 6D C8 97 AC C4 AB C4 
74781,16:56:26.943,0x2AE22E11,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1C 81 1B C6 7A D9 AF C4 
74782,16:56:26.943,0x2AE22E13,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 40 E1 48 87 52 81 62 
74783,16:56:26.943,0x2AE22E15,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 8E 81 BD 87 A5 14 62 
74784,16:56:26.943,0x2AE22E17,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 F1 1B 35 B4 71 A7 F6 
74785,16:56:26.943,0x2AE22E19,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 97 50 84 80 A7 CE 1E 
74786,16:56:26.943,0x2AE22E1B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B E8 5A DA D1 20 A5 0E 
74787,16:56:26.943,0x2AE22E1D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 49 61 04 38 3C 09 CF 
74788,16:56:26.943,0x2AE22E1F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 31 70 25 45 42 18 40 
74789,16:56:26.943,0x2AE22E21,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 91 CB 4A CA 36 05 3E 
74790,16:56:26.943,0x2AE22E23,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 26 2E D9 79 DF 6F BA 06 
74791,16:56:26.943,0x2AE22E25,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 2E C7 C4 9D 5D 8C 87 
74792,16:56:26.943,0x2AE22E27,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 17 EF 2B 56 50 24 8D 33 
74793,16:56:26.943,0x2AE22E29,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 3E 55 34 92 F0 64 C3 
74794,16:56:26.943,0x2AE22E2B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 97 F9 BF BD 30 59 05 
74795,16:56:26.943,0x2AE22E2D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 24 3F 16 EF FB 40 56 
74796,16:56:26.943,0x2AE22E2F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 30 81 F5 58 A9 82 59 
74797,16:56:26.943,0x2AE22E31,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C 4E D1 C7 E6 82 96 E0 
74798,16:56:26.943,0x2AE22E33,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 6C 9A EF 1D FB E7 4A 
74799,16:56:26.943,0x2AE22E35,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 32 27 10 62 2E DB 9B 
74800,16:56:26.943,0x2AE22E37,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 75 DA CF 41 60 64 92 5D 
74801,16:56:26.943,0x2AE22E39,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3A 06 82 D7 7E 34 59 BF 
74802,16:56:26.943,0x2AE22E3B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF F3 E7 48 01 4A 60 4F 
74803,16:56:26.943,0x2AE22E3D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F EC 79 D1 0A F0 BB 39 
74804,16:56:26.943,0x2AE22E3F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 03 2D 0F 79 F3 60 CA 
74805,16:56:26.943,0x2AE22E41,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 E0 0B 5D F8 3C 16 B7 
74806,16:56:26.943,0x2AE22E43,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 44 80 59 40 DA E9 E5 
74807,16:56:26.943,0x2AE22E45,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 F7 7C FB 34 AA 24 0F 
74808,16:56:26.943,0x2AE22E47,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 90 66 D0 25 FB EB 9D 
74809,16:56:26.943,0x2AE22E49,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 20 87 70 CD 7D F4 F4 
74810,16:56:26.943,0x2AE22E4B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 40 14 01 29 24 80 DE 
74811,16:56:26.943,0x2AE22E4D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E 7D F1 A1 65 02 05 EE 
74812,16:56:26.943,0x2AE22E4F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 8F 9A 0A 4E 22 22 22 
74813,16:56:26.943,0x2AE22E51,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 EF A7 0A A0 86 19 77 
74814,16:56:26.943,0x2AE22E53,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DD E8 15 49 76 2E CC FD 
74815,16:56:26.943,0x2AE22E55,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF D7 DA 90 12 A2 59 2C 
74816,16:56:26.943,0x2AE22E57,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 76 D4 7C DC 0C A8 E3 
74817,16:56:26.943,0x2AE22E59,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 18 F0 92 41 D5 A3 78 
74818,16:56:26.943,0x2AE22E5B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 BD 8F A8 05 EC 42 40 
74819,16:56:26.943,0x2AE22E5D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 B8 36 E2 7D 5C F3 07 
74820,16:56:26.943,0x2AE22E5F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 CC 82 00 BB E7 BC 9F 
74821,16:56:26.943,0x2AE22E61,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 52 E2 24 E1 20 48 3E 
74822,16:56:26.943,0x2AE22E63,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 C5 F3 E7 4A A6 05 92 
74823,16:56:26.943,0x2AE22E65,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 3C C7 AF CB 7A 67 20 
74824,16:56:26.943,0x2AE22E67,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 80 60 E6 66 D9 F7 C2 
74825,16:56:26.943,0x2AE22E69,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 28 10 03 16 53 1E 02 
74826,16:56:26.943,0x2AE22E6B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 76 3A 6B 92 09 0E 4B 
74827,16:56:26.943,0x2AE22E6D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 91 E6 D2 DE DE D4 14 EB 
74828,16:56:26.943,0x2AE22E6F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 04 91 A1 76 CD 50 4F 
74829,16:56:26.943,0x2AE22E71,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A CE 40 29 10 A7 79 2D 
74830,16:56:26.943,0x2AE22E73,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 96 FE 73 40 4B 10 1E 
74831,16:56:26.943,0x2AE22E75,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 D8 07 D0 BC 9E 52 4E 
74832,16:56:26.943,0x2AE22E77,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 0A 8C 0B 00 DC 0D 99 
74833,16:56:26.943,0x2AE22E79,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E6 94 12 5D D3 67 75 4C 
74834,16:56:26.943,0x2AE22E7B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 DF 5F EB D1 2A 72 1E 
74835,16:56:26.943,0x2AE22E7D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 30 20 33 17 E2 7B C9 
74836,16:56:26.943,0x2AE22E7F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 B1 48 2B 0E 43 31 88 
74837,16:56:26.943,0x2AE22E81,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 0F 21 DB 50 20 B1 22 
74838,16:56:26.943,0x2AE22E83,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D9 3E 67 4E F4 A1 84 98 
74839,16:56:26.943,0x2AE22E85,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 91 99 7B DD CE 4D 6E 
74840,16:56:26.943,0x2AE22E87,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 81 2A 0A 00 8F 0E 47 
74841,16:56:26.943,0x2AE22E89,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B BF 33 40 A4 92 20 B7 
74842,16:56:26.943,0x2AE22E8B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 D2 5B 36 7B 8C F3 CF 
74843,16:56:26.943,0x2AE22E8D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3A 21 D8 62 85 07 80 61 
74844,16:56:26.974,0x2AE22E8F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5D F7 BE 24 89 01 F2 31 
74845,16:56:26.974,0x2AE22E91,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2D DB F5 AC 09 F1 3B 16 
74846,16:56:26.974,0x2AE22E93,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7C 39 EB A5 BD 6F 40 D0 
74847,16:56:26.974,0x2AE22E95,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 C8 3E 5D 5E 39 0A 9F 
74848,16:56:26.974,0x2AE22E97,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 2D 88 F1 4C E5 D5 CD 
74849,16:56:26.974,0x2AE22E99,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 89 1C E6 D4 4F 8C 32 8E 
74850,16:56:26.974,0x2AE22E9B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 4B EE 6F 95 C3 C8 F3 
74851,16:56:26.974,0x2AE22E9D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8A CA 40 21 84 73 F7 F4 
74852,16:56:26.974,0x2AE22E9F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E8 68 27 72 4E 23 0F 37 
74853,16:56:26.974,0x2AE22EA1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE D9 35 F9 6D 58 B9 20 
74854,16:56:26.974,0x2AE22EA3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 2C C3 56 86 EB FC 8A 
74855,16:56:26.974,0x2AE22EA5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 90 90 66 48 6F A0 37 
74856,16:56:26.974,0x2AE22EA7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 A4 0E A5 25 40 90 7F 
74857,16:56:26.974,0x2AE22EA9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 30 E0 66 38 F0 E7 90 
74858,16:56:26.974,0x2AE22EAB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 03 F2 10 59 83 5D B3 
74859,16:56:26.974,0x2AE22EAD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 BF 96 6A 08 74 E2 2C 
74860,16:56:26.974,0x2AE22EAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 01 F2 23 D7 71 56 5A 
74861,16:56:26.974,0x2AE22EB1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8B E1 21 A4 B0 D7 6B B9 
74862,16:56:27.033,0x2AE23154,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6C D8 FA 54 8B A6 00 82 
74863,16:56:27.033,0x2AE23156,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7C 43 4C AD D6 F4 0B FF 
74864,16:56:27.033,0x2AE23158,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 A3 AA C0 39 D7 2C FD 
74865,16:56:27.033,0x2AE2315A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F D5 EB 18 7C 52 93 67 
74866,16:56:27.033,0x2AE2315C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 26 C2 FC 46 F4 AB 21 
74867,16:56:27.033,0x2AE2315E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C8 37 61 84 44 EB 7F 6A 
74868,16:56:27.033,0x2AE23160,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 60 A6 43 9D 2C 36 CF 
74869,16:56:27.033,0x2AE23162,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 D6 F4 08 75 98 B3 6B 
74870,16:56:27.033,0x2AE23164,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 7E BA FB D6 CB 42 64 
74871,16:56:27.033,0x2AE23166,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8E 91 7E D9 E9 D5 09 48 
74872,16:56:27.033,0x2AE23168,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 C9 73 36 EF E7 54 9C 
74873,16:56:27.033,0x2AE2316A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 9C 86 AC CF 40 09 60 
74874,16:56:27.033,0x2AE2316C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 2F E5 67 87 B0 BC C5 
74875,16:56:27.033,0x2AE2316E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 65 21 DD A2 ED 6F 4D 
74876,16:56:27.033,0x2AE23170,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4E FA 40 38 70 99 70 D9 
74877,16:56:27.033,0x2AE23172,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 11 B3 76 1A 83 29 C8 
74878,16:56:27.033,0x2AE23174,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 9B 69 9D 21 6F D8 99 
74879,16:56:27.033,0x2AE23176,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 29 DD 9B 57 1B E9 C6 
74880,16:56:27.033,0x2AE23178,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 0A 60 52 58 59 B4 D7 
74881,16:56:27.033,0x2AE2317A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8B CD F8 3D 63 85 2A 76 
74882,16:56:27.033,0x2AE2317C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F A6 43 B9 6D 3A 50 62 
74883,16:56:27.033,0x2AE2317E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 0A 4E 10 4E 93 02 77 
74884,16:56:27.033,0x2AE23180,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 78 FA 53 30 62 6C E2 
74885,16:56:27.033,0x2AE23182,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 76 7D E8 07 7C 58 BC 32 
74886,16:56:27.033,0x2AE23184,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A 62 F9 6D ED 14 0A C9 
74887,16:56:27.033,0x2AE23186,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 87 19 93 F4 F4 0C 12 
74888,16:56:27.033,0x2AE23188,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 24 DC BE 9E FC 68 28 
74889,16:56:27.033,0x2AE2318A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 A0 D2 97 66 24 06 31 
74890,16:56:27.033,0x2AE2318C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 4E D7 F2 69 A8 B9 06 
74891,16:56:27.033,0x2AE2318E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 CB 67 F7 CD F8 D3 04 
74892,16:56:27.033,0x2AE23190,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 01 2A B1 C4 37 8D 22 
74893,16:56:27.033,0x2AE23192,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4F B0 A0 C5 93 0A 72 32 
74894,16:56:27.033,0x2AE23194,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D 23 DA FA 6D 58 38 38 
74895,16:56:27.033,0x2AE23196,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 09 87 DE D1 D5 FE 45 
74896,16:56:27.033,0x2AE23198,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 42 CC DC 65 B1 D7 B1 
74897,16:56:27.033,0x2AE2319A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 43 09 4B CB BF F9 D7 
74898,16:56:27.033,0x2AE2319C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 F7 87 CD 9A 80 A5 4D 
74899,16:56:27.033,0x2AE2319E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 4B 87 91 A3 EF B5 0C 
74900,16:56:27.033,0x2AE231A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 24 A9 41 D8 B0 D6 5E 
74901,16:56:27.033,0x2AE231A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 E5 DC 11 4C 3F 56 80 
74902,16:56:27.033,0x2AE231A4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 F2 7D 73 0F 7D B7 6A 
74903,16:56:27.033,0x2AE231A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D8 43 02 24 81 B3 13 DE 
74904,16:56:27.033,0x2AE231A8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 D6 CF 41 94 52 18 10 
74905,16:56:27.033,0x2AE231AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4E 71 CF 7A C1 45 C8 B0 
74906,16:56:27.033,0x2AE231AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 D9 ED EE 1A B2 92 A2 
